[sound:ebird2anki-apostl1-538168.mp3];🎵;Apostlebird;Struthidea cinerea;<img src="ebird2anki-apostl1-125821291.jpg">
<img src="ebird2anki-faecur-117375981.jpg">;;Eastern Curlew;Numenius madagascariensis;[sound:ebird2anki-faecur-537861.mp3]
<img src="ebird2anki-auonig1-172297321.jpg">;;Australian Owlet-nightjar;Aegotheles cristatus;[sound:ebird2anki-auonig1-538451.mp3]
[sound:ebird2anki-kelgul-535332.mp3];🎵;Kelp Gull;Larus dominicanus;<img src="ebird2anki-kelgul-73700671.jpg">
<img src="ebird2anki-asikoe3-122290851.jpg">;;Pacific Koel;Eudynamys orientalis;[sound:ebird2anki-asikoe3-538404.mp3]
[sound:ebird2anki-batgod-528110.mp3];🎵;Bar-tailed Godwit;Limosa lapponica;<img src="ebird2anki-batgod-46320851.jpg">
[sound:ebird2anki-emu1-547316.mp3];🎵;Emu;Dromaius novaehollandiae;<img src="ebird2anki-emu1-121400461.jpg">
[sound:ebird2anki-gilwhi1-539085.mp3];🎵;Gilbert's Whistler;Pachycephala inornata;<img src="ebird2anki-gilwhi1-174665121.jpg">
[sound:ebird2anki-banlap1-547456.mp3];🎵;Banded Lapwing;Vanellus tricolor;<img src="ebird2anki-banlap1-122313651.jpg">
[sound:ebird2anki-auonig1-538453.mp3];🎵;Australian Owlet-nightjar;Aegotheles cristatus;<img src="ebird2anki-auonig1-172297341.jpg">
<img src="ebird2anki-latsni1-122137801.jpg">;;Latham's Snipe;Gallinago hardwickii;[sound:ebird2anki-latsni1-537869.mp3]
[sound:ebird2anki-dollar1-538567.mp3];🎵;Dollarbird;Eurystomus orientalis;<img src="ebird2anki-dollar1-122138261.jpg">
[sound:ebird2anki-auonig1-538450.mp3];🎵;Australian Owlet-nightjar;Aegotheles cristatus;<img src="ebird2anki-auonig1-172297321.jpg">
<img src="ebird2anki-inltho1-125526871.jpg">;;Inland Thornbill;Acanthiza apicalis;[sound:ebird2anki-inltho1-538957.mp3]
<img src="ebird2anki-faecur-117375961.jpg">;;Eastern Curlew;Numenius madagascariensis;[sound:ebird2anki-faecur-544606.mp3]
<img src="ebird2anki-inltho1-125526861.jpg">;;Inland Thornbill;Acanthiza apicalis;[sound:ebird2anki-inltho1-538956.mp3]
<img src="ebird2anki-inltho1-125526891.jpg">;;Inland Thornbill;Acanthiza apicalis;[sound:ebird2anki-inltho1-538958.mp3]
[sound:ebird2anki-blafal1-555977211.undefined];🎵;Black Falcon;Falco subniger;<img src="ebird2anki-blafal1-172685091.jpg">
<img src="ebird2anki-faiter2-117486771.jpg">;;Fairy Tern;Sternula nereis;[sound:ebird2anki-faiter2-538516.mp3]
<img src="ebird2anki-kelgul-73700671.jpg">;;Kelp Gull;Larus dominicanus;[sound:ebird2anki-kelgul-535333.mp3]
<img src="ebird2anki-banlap1-122313601.jpg">;;Banded Lapwing;Vanellus tricolor;[sound:ebird2anki-banlap1-547456.mp3]
<img src="ebird2anki-gloibi-70695211.jpg">;;Glossy Ibis;Plegadis falcinellus;[sound:ebird2anki-gloibi-549056.mp3]
[sound:ebird2anki-inltho1-538956.mp3];🎵;Inland Thornbill;Acanthiza apicalis;<img src="ebird2anki-inltho1-125526871.jpg">
[sound:ebird2anki-kelgul-535334.mp3];🎵;Kelp Gull;Larus dominicanus;<img src="ebird2anki-kelgul-169655831.jpg">
<img src="ebird2anki-faiter2-117486811.jpg">;;Fairy Tern;Sternula nereis;[sound:ebird2anki-faiter2-538517.mp3]
<img src="ebird2anki-bkbalb-115371331.jpg">;;Black-browed Albatross;Thalassarche melanophris;[sound:ebird2anki-bkbalb-534945.mp3]
<img src="ebird2anki-blahon1-173646451.jpg">;;Black Honeyeater;Sugomel nigrum;[sound:ebird2anki-blahon1-538809.mp3]
<img src="ebird2anki-blafal1-172685141.jpg">;;Black Falcon;Falco subniger;[sound:ebird2anki-blafal1-555977231.undefined]
[sound:ebird2anki-batgod-538494.mp3];🎵;Bar-tailed Godwit;Limosa lapponica;<img src="ebird2anki-batgod-46320821.jpg">
[sound:ebird2anki-banlap1-547457.mp3];🎵;Banded Lapwing;Vanellus tricolor;<img src="ebird2anki-banlap1-122313611.jpg">
[sound:ebird2anki-apostl1-538165.mp3];🎵;Apostlebird;Struthidea cinerea;<img src="ebird2anki-apostl1-125821261.jpg">
<img src="ebird2anki-faecur-117375931.jpg">;;Eastern Curlew;Numenius madagascariensis;[sound:ebird2anki-faecur-537861.mp3]
[sound:ebird2anki-blchon2-538863.mp3];🎵;Black-chinned Honeyeater;Melithreptus gularis;<img src="ebird2anki-blchon2-125403331.jpg">
<img src="ebird2anki-kelgul-73700741.jpg">;;Kelp Gull;Larus dominicanus;[sound:ebird2anki-kelgul-535332.mp3]
[sound:ebird2anki-eutspa-550475.mp3];🎵;Eurasian Tree Sparrow;Passer montanus;<img src="ebird2anki-eutspa-305891531.jpg">
[sound:ebird2anki-dollar1-538564.mp3];🎵;Dollarbird;Eurystomus orientalis;<img src="ebird2anki-dollar1-122138221.jpg">
[sound:ebird2anki-grygos1-537937.mp3];🎵;Grey Goshawk;Accipiter novaehollandiae;<img src="ebird2anki-grygos1-121659141.jpg">
<img src="ebird2anki-gloibi-70695231.jpg">;;Glossy Ibis;Plegadis falcinellus;[sound:ebird2anki-gloibi-549057.mp3]
<img src="ebird2anki-batgod-46320831.jpg">;;Bar-tailed Godwit;Limosa lapponica;[sound:ebird2anki-batgod-538496.mp3]
[sound:ebird2anki-gloibi-549059.mp3];🎵;Glossy Ibis;Plegadis falcinellus;<img src="ebird2anki-gloibi-308505331.jpg">
[sound:ebird2anki-gloibi-549057.mp3];🎵;Glossy Ibis;Plegadis falcinellus;<img src="ebird2anki-gloibi-308506011.jpg">
<img src="ebird2anki-gilwhi1-174665111.jpg">;;Gilbert's Whistler;Pachycephala inornata;[sound:ebird2anki-gilwhi1-539087.mp3]
<img src="ebird2anki-banlap1-122313641.jpg">;;Banded Lapwing;Vanellus tricolor;[sound:ebird2anki-banlap1-547456.mp3]
<img src="ebird2anki-bkbalb-115371341.jpg">;;Black-browed Albatross;Thalassarche melanophris;[sound:ebird2anki-bkbalb-534945.mp3]
[sound:ebird2anki-asikoe3-538406.mp3];🎵;Pacific Koel;Eudynamys orientalis;<img src="ebird2anki-asikoe3-122290811.jpg">
[sound:ebird2anki-gilwhi1-539088.mp3];🎵;Gilbert's Whistler;Pachycephala inornata;<img src="ebird2anki-gilwhi1-174665131.jpg">
<img src="ebird2anki-asikoe3-122290811.jpg">;;Pacific Koel;Eudynamys orientalis;[sound:ebird2anki-asikoe3-538407.mp3]
[sound:ebird2anki-gloibi-549054.mp3];🎵;Glossy Ibis;Plegadis falcinellus;<img src="ebird2anki-gloibi-308506071.jpg">
<img src="ebird2anki-faiter2-117486761.jpg">;;Fairy Tern;Sternula nereis;[sound:ebird2anki-faiter2-538518.mp3]
[sound:ebird2anki-banlap1-547458.mp3];🎵;Banded Lapwing;Vanellus tricolor;<img src="ebird2anki-banlap1-122313601.jpg">
<img src="ebird2anki-batgod-46320841.jpg">;;Bar-tailed Godwit;Limosa lapponica;[sound:ebird2anki-batgod-538493.mp3]
<img src="ebird2anki-emu1-121400481.jpg">;;Emu;Dromaius novaehollandiae;[sound:ebird2anki-emu1-547316.mp3]
[sound:ebird2anki-gilwhi1-539086.mp3];🎵;Gilbert's Whistler;Pachycephala inornata;<img src="ebird2anki-gilwhi1-174665111.jpg">
<img src="ebird2anki-labscr2-125524621.jpg">;;Large-billed Scrubwren;Sericornis magnirostra;[sound:ebird2anki-labscr2-544734.mp3]
<img src="ebird2anki-kelgul-73700651.jpg">;;Kelp Gull;Larus dominicanus;[sound:ebird2anki-kelgul-535333.mp3]
[sound:ebird2anki-faecur-537861.mp3];🎵;Eastern Curlew;Numenius madagascariensis;<img src="ebird2anki-faecur-117375951.jpg">
<img src="ebird2anki-dollar1-122138231.jpg">;;Dollarbird;Eurystomus orientalis;[sound:ebird2anki-dollar1-538566.mp3]
[sound:ebird2anki-gloibi-549058.mp3];🎵;Glossy Ibis;Plegadis falcinellus;<img src="ebird2anki-gloibi-70695221.jpg">
[sound:ebird2anki-bktgod-538503.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-45198491.jpg">
[sound:ebird2anki-apostl1-538164.mp3];🎵;Apostlebird;Struthidea cinerea;<img src="ebird2anki-apostl1-125821251.jpg">
[sound:ebird2anki-flfshe-548978.mp3];🎵;Flesh-footed Shearwater;Ardenna carneipes;<img src="ebird2anki-flfshe-223510421.jpg">
<img src="ebird2anki-gilwhi1-174665121.jpg">;;Gilbert's Whistler;Pachycephala inornata;[sound:ebird2anki-gilwhi1-539086.mp3]
<img src="ebird2anki-inltho1-125526881.jpg">;;Inland Thornbill;Acanthiza apicalis;[sound:ebird2anki-inltho1-538956.mp3]
<img src="ebird2anki-gloibi-308505331.jpg">;;Glossy Ibis;Plegadis falcinellus;[sound:ebird2anki-gloibi-549054.mp3]
<img src="ebird2anki-inltho1-125526851.jpg">;;Inland Thornbill;Acanthiza apicalis;[sound:ebird2anki-inltho1-538959.mp3]
[sound:ebird2anki-kelgul-535336.mp3];🎵;Kelp Gull;Larus dominicanus;<img src="ebird2anki-kelgul-73700691.jpg">
[sound:ebird2anki-ausfig1-539119.mp3];🎵;Australasian Figbird;Sphecotheres vieilloti;<img src="ebird2anki-ausfig1-125796231.jpg">
<img src="ebird2anki-bansti1-163611241.jpg">;;Banded Stilt;Cladorhynchus leucocephalus;[sound:ebird2anki-bansti1-537828.mp3]
[sound:ebird2anki-bkbalb-534945.mp3];🎵;Black-browed Albatross;Thalassarche melanophris;<img src="ebird2anki-bkbalb-115371371.jpg">
<img src="ebird2anki-bktgod-45198461.jpg">;;Black-tailed Godwit;Limosa limosa;[sound:ebird2anki-bktgod-538498.mp3]
[sound:ebird2anki-bktgod-538497.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-45198461.jpg">
<img src="ebird2anki-baicra1-54349921.jpg">;;Baillon's Crake;Zapornia pusilla;[sound:ebird2anki-baicra1-540496.mp3]
[sound:ebird2anki-blecuc1-538415.mp3];🎵;Black-eared Cuckoo;Chrysococcyx osculans;<img src="ebird2anki-blecuc1-172296441.jpg">
<img src="ebird2anki-beafir1-125932411.jpg">;;Beautiful Firetail;Stagonopleura bella;[sound:ebird2anki-beafir1-539331.mp3]
<img src="ebird2anki-faipri1-116462501.jpg">;;Fairy Prion;Pachyptila turtur;[sound:ebird2anki-faipri1-537912.mp3]
[sound:ebird2anki-blafal1-538574.mp3];🎵;Black Falcon;Falco subniger;<img src="ebird2anki-blafal1-172685141.jpg">
[sound:ebird2anki-blafal1-555977231.undefined];🎵;Black Falcon;Falco subniger;<img src="ebird2anki-blafal1-172685111.jpg">
<img src="ebird2anki-eutspa-40259761.jpg">;;Eurasian Tree Sparrow;Passer montanus;[sound:ebird2anki-eutspa-550478.mp3]
<img src="ebird2anki-asikoe3-122290861.jpg">;;Pacific Koel;Eudynamys orientalis;[sound:ebird2anki-asikoe3-538404.mp3]
<img src="ebird2anki-bktgod-300136801.jpg">;;Black-tailed Godwit;Limosa limosa;[sound:ebird2anki-bktgod-538501.mp3]
<img src="ebird2anki-dollar1-122138241.jpg">;;Dollarbird;Eurystomus orientalis;[sound:ebird2anki-dollar1-538565.mp3]
<img src="ebird2anki-bkbalb-115371351.jpg">;;Black-browed Albatross;Thalassarche melanophris;[sound:ebird2anki-bkbalb-534946.mp3]
[sound:ebird2anki-bktgod-538502.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-300137231.jpg">
<img src="ebird2anki-baicra1-54349941.jpg">;;Baillon's Crake;Zapornia pusilla;[sound:ebird2anki-baicra1-540496.mp3]
[sound:ebird2anki-ausfig1-539118.mp3];🎵;Australasian Figbird;Sphecotheres vieilloti;<img src="ebird2anki-ausfig1-125796201.jpg">
<img src="ebird2anki-baicra1-253666701.jpg">;;Baillon's Crake;Zapornia pusilla;[sound:ebird2anki-baicra1-540496.mp3]
<img src="ebird2anki-faecur-117375921.jpg">;;Eastern Curlew;Numenius madagascariensis;[sound:ebird2anki-faecur-544606.mp3]
<img src="ebird2anki-bktgod-300137231.jpg">;;Black-tailed Godwit;Limosa limosa;[sound:ebird2anki-bktgod-538503.mp3]
[sound:ebird2anki-labscr2-538928.mp3];🎵;Large-billed Scrubwren;Sericornis magnirostra;<img src="ebird2anki-labscr2-125524621.jpg">
<img src="ebird2anki-blecuc1-172296441.jpg">;;Black-eared Cuckoo;Chrysococcyx osculans;[sound:ebird2anki-blecuc1-538414.mp3]
[sound:ebird2anki-ausbit1-537920.mp3];🎵;Australasian Bittern;Botaurus poiciloptilus;<img src="ebird2anki-ausbit1-116593351.jpg">
<img src="ebird2anki-apostl1-125821291.jpg">;;Apostlebird;Struthidea cinerea;[sound:ebird2anki-apostl1-538164.mp3]
[sound:ebird2anki-bktgod-538498.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-45198471.jpg">
[sound:ebird2anki-asikoe3-538405.mp3];🎵;Pacific Koel;Eudynamys orientalis;<img src="ebird2anki-asikoe3-122290831.jpg">
<img src="ebird2anki-gloibi-70695201.jpg">;;Glossy Ibis;Plegadis falcinellus;[sound:ebird2anki-gloibi-549057.mp3]
[sound:ebird2anki-bkbalb-534944.mp3];🎵;Black-browed Albatross;Thalassarche melanophris;<img src="ebird2anki-bkbalb-115371341.jpg">
<img src="ebird2anki-gilwhi1-174665101.jpg">;;Gilbert's Whistler;Pachycephala inornata;[sound:ebird2anki-gilwhi1-539085.mp3]
<img src="ebird2anki-apostl1-125821271.jpg">;;Apostlebird;Struthidea cinerea;[sound:ebird2anki-apostl1-538167.mp3]
<img src="ebird2anki-labscr2-125524651.jpg">;;Large-billed Scrubwren;Sericornis magnirostra;[sound:ebird2anki-labscr2-544733.mp3]
[sound:ebird2anki-apostl1-538167.mp3];🎵;Apostlebird;Struthidea cinerea;<img src="ebird2anki-apostl1-125821301.jpg">
<img src="ebird2anki-dollar1-122138261.jpg">;;Dollarbird;Eurystomus orientalis;[sound:ebird2anki-dollar1-538564.mp3]
<img src="ebird2anki-dollar1-598405931.jpg">;;Dollarbird;Eurystomus orientalis;[sound:ebird2anki-dollar1-538564.mp3]
<img src="ebird2anki-baicra1-54349911.jpg">;;Baillon's Crake;Zapornia pusilla;[sound:ebird2anki-baicra1-540496.mp3]
[sound:ebird2anki-bkbalb-534946.mp3];🎵;Black-browed Albatross;Thalassarche melanophris;<img src="ebird2anki-bkbalb-115371381.jpg">
<img src="ebird2anki-flfshe-32805761.jpg">;;Flesh-footed Shearwater;Ardenna carneipes;[sound:ebird2anki-flfshe-548978.mp3]
<img src="ebird2anki-bkbalb-115371371.jpg">;;Black-browed Albatross;Thalassarche melanophris;[sound:ebird2anki-bkbalb-534946.mp3]
<img src="ebird2anki-dobplo1-117375221.jpg">;;Double-banded Plover;Anarhynchus bicinctus;[sound:ebird2anki-dobplo1-537847.mp3]
<img src="ebird2anki-baicra1-253666671.jpg">;;Baillon's Crake;Zapornia pusilla;[sound:ebird2anki-baicra1-540496.mp3]
<img src="ebird2anki-gilwhi1-174665131.jpg">;;Gilbert's Whistler;Pachycephala inornata;[sound:ebird2anki-gilwhi1-539085.mp3]
<img src="ebird2anki-flfshe-223510391.jpg">;;Flesh-footed Shearwater;Ardenna carneipes;[sound:ebird2anki-flfshe-548979.mp3]
<img src="ebird2anki-labscr2-125524601.jpg">;;Large-billed Scrubwren;Sericornis magnirostra;[sound:ebird2anki-labscr2-544733.mp3]
<img src="ebird2anki-blecuc1-172296431.jpg">;;Black-eared Cuckoo;Chrysococcyx osculans;[sound:ebird2anki-blecuc1-538415.mp3]
[sound:ebird2anki-bktgod-538499.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-300136831.jpg">
<img src="ebird2anki-blahon1-173646481.jpg">;;Black Honeyeater;Sugomel nigrum;[sound:ebird2anki-blahon1-538809.mp3]
<img src="ebird2anki-apostl1-125821261.jpg">;;Apostlebird;Struthidea cinerea;[sound:ebird2anki-apostl1-538166.mp3]
<img src="ebird2anki-faecur-117375941.jpg">;;Eastern Curlew;Numenius madagascariensis;[sound:ebird2anki-faecur-537861.mp3]
<img src="ebird2anki-baicra1-54349901.jpg">;;Baillon's Crake;Zapornia pusilla;[sound:ebird2anki-baicra1-540496.mp3]
<img src="ebird2anki-barowl1-121680391.jpg">;;Barking Owl;Ninox connivens;[sound:ebird2anki-barowl1-537949.mp3]
<img src="ebird2anki-labscr2-125524611.jpg">;;Large-billed Scrubwren;Sericornis magnirostra;[sound:ebird2anki-labscr2-538928.mp3]
<img src="ebird2anki-dollar1-122138251.jpg">;;Dollarbird;Eurystomus orientalis;[sound:ebird2anki-dollar1-538567.mp3]
[sound:ebird2anki-dollar1-538565.mp3];🎵;Dollarbird;Eurystomus orientalis;<img src="ebird2anki-dollar1-122138231.jpg">
<img src="ebird2anki-bkbplo-297929551.jpg">;;Grey Plover;Pluvialis squatarola;[sound:ebird2anki-bkbplo-548399.mp3]
<img src="ebird2anki-asikoe3-122290821.jpg">;;Pacific Koel;Eudynamys orientalis;[sound:ebird2anki-asikoe3-538405.mp3]
<img src="ebird2anki-labscr2-125524641.jpg">;;Large-billed Scrubwren;Sericornis magnirostra;[sound:ebird2anki-labscr2-538925.mp3]
<img src="ebird2anki-dollar1-122138221.jpg">;;Dollarbird;Eurystomus orientalis;[sound:ebird2anki-dollar1-538565.mp3]
<img src="ebird2anki-blecuc1-172296401.jpg">;;Black-eared Cuckoo;Chrysococcyx osculans;[sound:ebird2anki-blecuc1-538414.mp3]
[sound:ebird2anki-asikoe3-538407.mp3];🎵;Pacific Koel;Eudynamys orientalis;<img src="ebird2anki-asikoe3-122290861.jpg">
[sound:ebird2anki-bkbplo-548398.mp3];🎵;Grey Plover;Pluvialis squatarola;<img src="ebird2anki-bkbplo-297929551.jpg">
<img src="ebird2anki-banlap1-122313651.jpg">;;Banded Lapwing;Vanellus tricolor;[sound:ebird2anki-banlap1-547457.mp3]
[sound:ebird2anki-bkbplo-548406.mp3];🎵;Grey Plover;Pluvialis squatarola;<img src="ebird2anki-bkbplo-297925101.jpg">
[sound:ebird2anki-asikoe3-538404.mp3];🎵;Pacific Koel;Eudynamys orientalis;<img src="ebird2anki-asikoe3-122290871.jpg">
<img src="ebird2anki-gragoo-44940051.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-527447.mp3]
[sound:ebird2anki-gragoo-541273.mp3];🎵;Greylag Goose;Anser anser;<img src="ebird2anki-gragoo-241969181.jpg">
<img src="ebird2anki-grekno-122134951.jpg">;;Great Knot;Calidris tenuirostris;[sound:ebird2anki-grekno-546091.mp3]
<img src="ebird2anki-beafir1-125932391.jpg">;;Beautiful Firetail;Stagonopleura bella;[sound:ebird2anki-beafir1-539331.mp3]
[sound:ebird2anki-inltho1-538957.mp3];🎵;Inland Thornbill;Acanthiza apicalis;<img src="ebird2anki-inltho1-125526891.jpg">
<img src="ebird2anki-blahon1-173646441.jpg">;;Black Honeyeater;Sugomel nigrum;[sound:ebird2anki-blahon1-538809.mp3]
[sound:ebird2anki-bkbplo-548403.mp3];🎵;Grey Plover;Pluvialis squatarola;<img src="ebird2anki-bkbplo-64808661.jpg">
[sound:ebird2anki-bkbplo-548407.mp3];🎵;Grey Plover;Pluvialis squatarola;<img src="ebird2anki-bkbplo-297929551.jpg">
[sound:ebird2anki-ausfig1-539117.mp3];🎵;Australasian Figbird;Sphecotheres vieilloti;<img src="ebird2anki-ausfig1-125796181.jpg">
<img src="ebird2anki-bktgod-45198491.jpg">;;Black-tailed Godwit;Limosa limosa;[sound:ebird2anki-bktgod-538497.mp3]
<img src="ebird2anki-easbri1-173647961.jpg">;;Eastern Bristlebird;Dasyornis brachypterus;[sound:ebird2anki-easbri1-538878.mp3]
<img src="ebird2anki-bkbplo-297930071.jpg">;;Grey Plover;Pluvialis squatarola;[sound:ebird2anki-bkbplo-548401.mp3]
[sound:ebird2anki-arcter-548923.mp3];🎵;Arctic Tern;Sterna paradisaea;<img src="ebird2anki-arcter-308407421.jpg">
<img src="ebird2anki-grekno-122134971.jpg">;;Great Knot;Calidris tenuirostris;[sound:ebird2anki-grekno-546091.mp3]
[sound:ebird2anki-faiter2-538518.mp3];🎵;Fairy Tern;Sternula nereis;<img src="ebird2anki-faiter2-117486791.jpg">
<img src="ebird2anki-gragoo-241969221.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-527447.mp3]
[sound:ebird2anki-bktgod-538501.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-45198501.jpg">
<img src="ebird2anki-labscr2-125524631.jpg">;;Large-billed Scrubwren;Sericornis magnirostra;[sound:ebird2anki-labscr2-538925.mp3]
<img src="ebird2anki-faipri1-116462461.jpg">;;Fairy Prion;Pachyptila turtur;[sound:ebird2anki-faipri1-537912.mp3]
<img src="ebird2anki-asikoe3-122290831.jpg">;;Pacific Koel;Eudynamys orientalis;[sound:ebird2anki-asikoe3-538406.mp3]
<img src="ebird2anki-bkbplo-64808731.jpg">;;Grey Plover;Pluvialis squatarola;[sound:ebird2anki-bkbplo-548406.mp3]
[sound:ebird2anki-ausfig1-539115.mp3];🎵;Australasian Figbird;Sphecotheres vieilloti;<img src="ebird2anki-ausfig1-125796211.jpg">
<img src="ebird2anki-flfshe-223510441.jpg">;;Flesh-footed Shearwater;Ardenna carneipes;[sound:ebird2anki-flfshe-548978.mp3]
<img src="ebird2anki-flfshe-223510411.jpg">;;Flesh-footed Shearwater;Ardenna carneipes;[sound:ebird2anki-flfshe-548978.mp3]
[sound:ebird2anki-gragoo-541271.mp3];🎵;Greylag Goose;Anser anser;<img src="ebird2anki-gragoo-241969221.jpg">
<img src="ebird2anki-ausbit1-116593351.jpg">;;Australasian Bittern;Botaurus poiciloptilus;[sound:ebird2anki-ausbit1-537920.mp3]
<img src="ebird2anki-ausbit1-116593271.jpg">;;Australasian Bittern;Botaurus poiciloptilus;[sound:ebird2anki-ausbit1-537920.mp3]
<img src="ebird2anki-asikoe3-122290871.jpg">;;Pacific Koel;Eudynamys orientalis;[sound:ebird2anki-asikoe3-538405.mp3]
<img src="ebird2anki-blafal1-172685101.jpg">;;Black Falcon;Falco subniger;[sound:ebird2anki-blafal1-555977211.undefined]
<img src="ebird2anki-beafir1-125932381.jpg">;;Beautiful Firetail;Stagonopleura bella;[sound:ebird2anki-beafir1-539331.mp3]
<img src="ebird2anki-blafal1-172685091.jpg">;;Black Falcon;Falco subniger;[sound:ebird2anki-blafal1-538574.mp3]
<img src="ebird2anki-grygos1-121659111.jpg">;;Grey Goshawk;Accipiter novaehollandiae;[sound:ebird2anki-grygos1-537937.mp3]
<img src="ebird2anki-blecuc1-172296451.jpg">;;Black-eared Cuckoo;Chrysococcyx osculans;[sound:ebird2anki-blecuc1-538415.mp3]
[sound:ebird2anki-gragoo-527447.mp3];🎵;Greylag Goose;Anser anser;<img src="ebird2anki-gragoo-44940021.jpg">
[sound:ebird2anki-bkbplo-548401.mp3];🎵;Grey Plover;Pluvialis squatarola;<img src="ebird2anki-bkbplo-297930201.jpg">
[sound:ebird2anki-gragoo-541274.mp3];🎵;Greylag Goose;Anser anser;<img src="ebird2anki-gragoo-167679901.jpg">
[sound:ebird2anki-blahon1-542055.mp3];🎵;Black Honeyeater;Sugomel nigrum;<img src="ebird2anki-blahon1-173646441.jpg">
<img src="ebird2anki-faipri1-116462511.jpg">;;Fairy Prion;Pachyptila turtur;[sound:ebird2anki-faipri1-537912.mp3]
[sound:ebird2anki-baicra1-540496.mp3];🎵;Baillon's Crake;Zapornia pusilla;<img src="ebird2anki-baicra1-54349901.jpg">
<img src="ebird2anki-gragoo-167679901.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-541271.mp3]
[sound:ebird2anki-labscr2-544734.mp3];🎵;Large-billed Scrubwren;Sericornis magnirostra;<img src="ebird2anki-labscr2-125524641.jpg">
<img src="ebird2anki-dovpri1-223507231.jpg">;;Antarctic Prion;Pachyptila desolata;[sound:ebird2anki-dovpri1-534972.mp3]
[sound:ebird2anki-blecuc1-538414.mp3];🎵;Black-eared Cuckoo;Chrysococcyx osculans;<img src="ebird2anki-blecuc1-172296431.jpg">
[sound:ebird2anki-faecur-544606.mp3];🎵;Eastern Curlew;Numenius madagascariensis;<img src="ebird2anki-faecur-117375931.jpg">
[sound:ebird2anki-bkbplo-548400.mp3];🎵;Grey Plover;Pluvialis squatarola;<img src="ebird2anki-bkbplo-297930071.jpg">
<img src="ebird2anki-apostl1-125821251.jpg">;;Apostlebird;Struthidea cinerea;[sound:ebird2anki-apostl1-538165.mp3]
<img src="ebird2anki-blafal1-172685151.jpg">;;Black Falcon;Falco subniger;[sound:ebird2anki-blafal1-555977231.undefined]
<img src="ebird2anki-gragoo-162799271.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-541271.mp3]
<img src="ebird2anki-grekno-122134961.jpg">;;Great Knot;Calidris tenuirostris;[sound:ebird2anki-grekno-546091.mp3]
[sound:ebird2anki-beafir1-539331.mp3];🎵;Beautiful Firetail;Stagonopleura bella;<img src="ebird2anki-beafir1-125932381.jpg">
<img src="ebird2anki-angpet1-113573781.jpg">;;Southern Giant-Petrel;Macronectes giganteus;[sound:ebird2anki-angpet1-534956.mp3]
[sound:ebird2anki-labscr2-544733.mp3];🎵;Large-billed Scrubwren;Sericornis magnirostra;<img src="ebird2anki-labscr2-125524611.jpg">
<img src="ebird2anki-grygos1-121659141.jpg">;;Grey Goshawk;Accipiter novaehollandiae;[sound:ebird2anki-grygos1-537937.mp3]
<img src="ebird2anki-gragoo-241969231.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-541273.mp3]
<img src="ebird2anki-faipri1-116462491.jpg">;;Fairy Prion;Pachyptila turtur;[sound:ebird2anki-faipri1-537912.mp3]
<img src="ebird2anki-bktgod-45198471.jpg">;;Black-tailed Godwit;Limosa limosa;[sound:ebird2anki-bktgod-538499.mp3]
<img src="ebird2anki-ausbit1-116593321.jpg">;;Australasian Bittern;Botaurus poiciloptilus;[sound:ebird2anki-ausbit1-537920.mp3]
[sound:ebird2anki-bktgod-538504.mp3];🎵;Black-tailed Godwit;Limosa limosa;<img src="ebird2anki-bktgod-45198501.jpg">
<img src="ebird2anki-grygos1-121659131.jpg">;;Grey Goshawk;Accipiter novaehollandiae;[sound:ebird2anki-grygos1-537937.mp3]
<img src="ebird2anki-bkbbit1-172576801.jpg">;;Australian Little Bittern;Ixobrychus dubius;[sound:ebird2anki-bkbbit1-537921.mp3]
[sound:ebird2anki-apostl1-538166.mp3];🎵;Apostlebird;Struthidea cinerea;<img src="ebird2anki-apostl1-125821271.jpg">
<img src="ebird2anki-gloibi-70695191.jpg">;;Glossy Ibis;Plegadis falcinellus;[sound:ebird2anki-gloibi-549056.mp3]
<img src="ebird2anki-bkbplo-297929711.jpg">;;Grey Plover;Pluvialis squatarola;[sound:ebird2anki-bkbplo-548400.mp3]
<img src="ebird2anki-ausfig1-125796201.jpg">;;Australasian Figbird;Sphecotheres vieilloti;[sound:ebird2anki-ausfig1-539119.mp3]
<img src="ebird2anki-gragoo-241969181.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-541274.mp3]
<img src="ebird2anki-gragoo-44940011.jpg">;;Greylag Goose;Anser anser;[sound:ebird2anki-gragoo-541273.mp3]
<img src="ebird2anki-ausfig1-125796181.jpg">;;Australasian Figbird;Sphecotheres vieilloti;[sound:ebird2anki-ausfig1-539118.mp3]
